 Lista de Imóveis da Caixa,Unnamed: 1,Data de geração:,05/01/2024,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
 8555518411241 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA DOUTOR ARY ALBUQUERQUE, N. SN, CS 01, QD 78, LT 42 ","82.200,00","137.000,00",40.00,"Casa, 0.00 de área total, 60.97 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518411241
 8555507892561 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA X ,"QUADRA 422 (RUA 334), N. S/N, QD 422, LT 03, CS 01 ","74.400,00","124.000,00",40.00,"Casa, 0.00 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555507892561
 8444402552106 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 53, N. SN, CS 01, LT 09, RUA 20 ","72.335,60","120.559,34",40.00,"Casa, 64.61 de área total, 64.61 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402552106
 8444409714195 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"RUA 104, N. SN, CASA 02, LT 03, QD 284 ","76.200,00","127.000,00",40.00,"Casa, 0.00 de área total, 62.75 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409714195
 8444413528970 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"Q QUADRA 296, N. ., LOTE 23, RUA 104. CASA 02 ","81.000,00","135.000,00",40.00,"Casa, 63.77 de área total, 63.77 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413528970
 8444416978895 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"Q QUADRA 40, N. SN, Apto 202, RUA 15, LT 17, QD 40 ","93.600,00","156.000,00",40.00,"Apartamento, 68.77 de área total, 66.43 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416978895
 8444417226021 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"Q QUADRA 40, N. 17, Apto 102, LT 17 - RUA 15 ","78.000,00","130.000,00",40.00,"Apartamento, 68.76 de área total, 66.43 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417226021
 8555509417496 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"Q QUADRA 7, N. SN, CASA 03, LT 15 A - RUA 45 ","75.600,00","126.000,00",40.00,"Casa, 0.00 de área total, 74.24 de área privativa, 99.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555509417496
 8444410449653 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA IPIRANGA, N. SN, CS 01, QD 04, LT 18 ","81.000,00","135.000,00",40.00,"Casa, 0.00 de área total, 58.80 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410449653
 8444418834238 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA SOROCABA, N. S/N, QD 32, LT 10, CS 02 ","78.000,00","130.000,00",40.00,"Casa, 0.00 de área total, 65.77 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418834238
 8444415317488 ,GO ,LUZIANIA ,PARQUE ALVORADA I ,"RUA 18, CS 02 QD 81 LT 39 ","73.200,00","122.000,00",40.00,"Casa, 0.00 de área total, 54.06 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415317488
 8444418234311 ,GO ,LUZIANIA ,PARQUE ALVORADA I ,"AVENIDA VII, CS 02 LT 31 COND QD 115 ","76.800,00","128.000,00",40.00,"Casa, 0.00 de área total, 54.02 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418234311
 8787707416829 ,GO ,LUZIANIA ,RESIDENCIAL ALTO DAS CARAIBAS ,"RUA DOUTOR SIMAO CARNEIRO DE MENDONCA, Apto 101, AREA 2B, BL M, UNIDADE 75 ","91.292,00","145.000,00",37.04,"Apartamento, 0.00 de área total, 44.77 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707416829
 8444402480482 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA ANAPOLIS, N. SN, Apto 101, QD 65, LT 53 ","79.959,20","127.000,00",37.04,"Apartamento, 0.00 de área total, 58.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402480482
 8444423421469 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA X ,"QUADRA 489, N. S/N, LOTE 19, RUA 34, CASA 01 ","98.343,52","156.200,00",37.04,"Casa, 92.74 de área total, 92.74 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423421469
 8555518882376 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA X ,"QUADRA 551 (RUA 299), N. S/N, LT 03, CS 01 ","80.588,80","128.000,00",37.04,"Casa, 0.00 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518882376
 8444402488572 ,GO ,LUZIANIA ,CHACARAS MARAJOARA ,"RUA BAURU, N. SN, CASA 08, QD 03, CHACARA 19 ","50.997,60","81.000,00",37.04,"Casa, 0.00 de área total, 48.05 de área privativa, 131.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402488572
 8444418204544 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 22, N. SN, Apto 202, RUA 36, LT 20, GARAGEM 05 ","80.588,80","128.000,00",37.04,"Apartamento, 0.00 de área total, 51.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418204544
 1444403286851 ,GO ,LUZIANIA ,MANSOES DE RECREIO ESTRELA DALVA II ,"QUADRA 65, N. SN, LT 20, AVENIDA 01 ","96.253,99","149.000,00",35.41,"Terreno, 0.00 de área total, 0.00 de área privativa, 2895.00 de área do terreno.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403286851
 1444406884350 ,GO ,LUZIANIA ,DIOGO MACHADO DE ARAUJO ,"RUA PADRE ZEFERINO, N. s/n, QUADRA 43, LOTE 27, CASA 27 ","161.500,00","250.000,00",35.40,"Casa, 173.43 de área total, 173.43 de área privativa, 493.17 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406884350
 1444407983450 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"RUA 134, N. SN, CASA 02, QD 364, LT 13 ","63.954,00","99.000,00",35.40,"Casa, 0.00 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407983450
 8444405766182 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA X ,"Q QUADRA 463, N. S/N, CS 02, LT 10, AVENIDA LUCENA RORIZ ","69.550,00","107.000,00",35.00,"Casa, 55.77 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405766182
 8444401837336 ,GO ,LUZIANIA ,CHACARAS MARAJOARA ,"RUA BAURU, N. S/N, QD 08, LT 08, CS 06 ","62.660,00","96.400,00",35.00,"Casa, 0.00 de área total, 60.46 de área privativa, 127.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401837336
 8444410861023 ,GO ,LUZIANIA ,PARQUE ALVORADA II ,"RUA 55, N. SN, CASA 02, QD 184, LT 16 ","75.667,19","112.000,00",32.45,"Casa, 0.00 de área total, 64.57 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410861023
 8444410340368 ,GO ,LUZIANIA ,JARDIM ZULEIKA MARIA ,"RUA 07 ESQUINA COM A RUA 02, N. SN, LT 01A - QD 09 ","198.000,00","198.000,00",0.00,"Casa, 120.00 de área total, 62.78 de área privativa, 150.00 de área do terreno,  3 qto(s), WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410340368
 1555529083951 ,GO ,LUZIANIA ,SAO CAETANO ,"PRAÇA QD.55,PRAÇA SANTA LUZIA, NºSN, N. SN, LT.10, QD.55 ","190.000,00","190.000,00",0.00,"Casa, 130.80 de área total, 130.80 de área privativa, 437.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555529083951
 8444402009038 ,GO ,LUZIANIA ,PARQUE INDUSTRIAL MINGONE ,"QUADRA QUADRA 119, N. 2, CASA02, FRUA 16 ","118.000,00","118.000,00",0.00,"Casa, 56.15 de área total, 56.15 de área privativa, 178.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402009038
 8444403379343 ,GO ,LUZIANIA ,PARQUE INDUSTRIAL MINGONE ,"QUADRA 129, N. SN, CS 02, LT L, AV 03 ","130.000,00","130.000,00",0.00,"Casa, 100.95 de área total, 72.20 de área privativa, 175.37 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403379343
 8444403683174 ,GO ,LUZIANIA ,PARQUE INDUSTRIAL MINGONE ,"RUA QD. 206, N. SN, CS.02, RUA 48, N. SN, LT.B, QD.206, CS.02 ","120.000,00","120.000,00",0.00,"Casa, 62.98 de área total, 62.98 de área privativa, 210.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403683174
 8555517022080 ,GO ,LUZIANIA ,SETOR NORTE ,"RUA RUA 21, N. 7, 07, 0813 ","96.000,00","96.000,00",0.00,"Casa, 0.00 de área total, 58.47 de área privativa, 172.21 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555517022080
 8444400534020 ,GO ,LUZIANIA ,SETOR MANDU II ,"RUA R 23, N. SN, N. S/N, LOTE 16, DA QUADRA 54 ","143.000,00","143.000,00",0.00,"Casa, 97.66 de área total, 97.66 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400534020
 8444413743005 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA R FORMOSA, N. SN, N. 2, EDIFICADA NO LOTE 11 DA QUADRA 109 ","150.000,00","150.000,00",0.00,"Casa, 62.99 de área total, 62.99 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413743005
 8444423440650 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA RUA BRASIL, N. SN, APARTAMENTO 102, QUADRA 66,, N. SN, Apto 102, LT 12, QD 66 ","166.000,00","166.000,00",0.00,"Apartamento, 80.37 de área total, 64.28 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423440650
 8444423676203 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA R ALVORADA, N. 0, 102, 10455, N. SN, Apto 102, 102, 10455 ","148.000,00","148.000,00",0.00,"Apartamento, 70.27 de área total, 66.11 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423676203
 8444424720095 ,GO ,LUZIANIA ,JARDIM DO INGA ,"RUA PORTUGAL, N. SN, Apto 2, 02, 9718 ","130.000,00","130.000,00",0.00,"Apartamento, 75.82 de área total, 60.00 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424720095
 8444402036809 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA X ,"QUADRA QUADRA 529, N. 0, CS 01, LT 22, RUA 355, LOTEAMENTO PARQ ","88.000,00","88.000,00",0.00,"Casa, 58.77 de área total, 58.77 de área privativa, 347.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402036809
 8555517862142 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA X ,"QUADRA 572, N. SN, CS 01, LT 12, RUA 364 ","96.500,00","96.500,00",0.00,"Casa, 55.77 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555517862142
 8787701604224 ,GO ,LUZIANIA ,CIDADE OSFAYA ,"RUA R TAREK, N. SN, Apto 303, 2º PAVIMENTO DO BLOCO F, EDIFICADO NO ","110.000,00","110.000,00",0.00,"Apartamento, 83.70 de área total, 53.22 de área privativa, 5988.80 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701604224
 8444401821596 ,GO ,LUZIANIA ,CIDADE JARDIM MARILIA ,"AVENIDA QD. F- 6, N. SN, CS.2, AV. PLANALTO, N. SN, LT.17, QD.F-06, CS.02, LOT.CIDADE JARD ","114.000,00","114.000,00",0.00,"Casa, 65.77 de área total, 65.77 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401821596
 8444401892574 ,GO ,LUZIANIA ,CHACARAS MARAJOARA ,"RUA BAURU, CHÁCARAS MARAJORA - GLEBA A, N. CASA 04, LOTE 08, QUADRA 08 ","93.000,00","93.000,00",0.00,"Casa, 60.46 de área total, 60.46 de área privativa, 127.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401892574
 8444404126325 ,GO ,LUZIANIA ,CHACARAS MARAJOARA ,"RUA UBERLANDIA, N. SN, CS 04, LT 07, QD 21 ","118.000,00","118.000,00",0.00,"Casa, 107.65 de área total, 55.02 de área privativa, 150.70 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404126325
 8444401146767 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA III ,"RUA R JUAREZ BARBOSA, N.SN, CS05, N. SN, LT.06, QD.194, CS.05 ","105.000,00","105.000,00",0.00,"Casa, 52.30 de área total, 52.30 de área privativa, 1200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401146767
 8444401264115 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA III ,"RUA QD.194, R. JUAREZ BARBOSA, N. SN, CS.07, N. SN, LT.06, Q.194, CS.07 ","117.000,00","117.000,00",0.00,"Casa, 52.30 de área total, 52.30 de área privativa, 1200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401264115
 8444400270910 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA QUADRA 294, RUA 168, N. QUADRA 2, CASA 01, LOTE 02, QUADRA 294 ","118.000,00","118.000,00",0.00,"Casa, 77.72 de área total, 52.72 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400270910
 8444401517358 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA 168, N. SN, CS 03 LT 02 ","120.000,00","120.000,00",0.00,"Casa, 55.18 de área total, 55.18 de área privativa, 115.83 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401517358
 8444401730272 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"RUA 139, N. SN, CASA 02 - QD 368 ","95.000,00","95.000,00",0.00,"Casa, 59.92 de área total, 59.92 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401730272
 8444406629936 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"RUA RUA 134, N. SN, N. 2, EDIFICADA NO LOTE 11 DA QUADRA 364 ","104.000,00","104.000,00",0.00,"Casa, 55.77 de área total, 55.77 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406629936
 8444411760328 ,GO ,LUZIANIA ,PARQUE ESTRELA DALVA IX ,"QUADRA QUADRA 389, N. QUADRA 3, CASA 02, LOTE 20, QUADRA 389 ","138.136,76","138.136,76",0.00,"Casa, 53.70 de área total, 53.70 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411760328
 1444404115368 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA R 01, QD.08, SN, N. SN, LT.03,QD.08, RUA 01 ","260.000,00","260.000,00",0.00,"Casa, 136.10 de área total, 136.10 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404115368
 8444402840004 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA SAO BERNARDO, N. SN, CS 01, LT 2D, QD 254 ","118.000,00","118.000,00",0.00,"Casa, 55.77 de área total, 55.77 de área privativa, 135.54 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402840004
 8444416532056 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA RUA SANTO ANDRE, N. 0, CS 01, LOTEAMENTO JARDIM ZULEIKA - GLE ","132.000,00","132.000,00",0.00,"Casa, 59.93 de área total, 59.93 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416532056
 8444418798843 ,GO ,LUZIANIA ,JARDIM ZULEIKA ,"RUA RUA IPIRANGA, N. 0, CS 02, LOTEAMENTO JARDIM ZULEIKA, LT 0 ","163.750,00","163.750,00",0.00,"Casa, 89.92 de área total, 89.92 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418798843
 8444403671788 ,GO ,LUZIANIA ,PARQUE ALVORADA I ,"RUA 22, N. 22, CASA 02, LOTE 01, QUADRA 06 ","137.000,00","137.000,00",0.00,"Casa, 58.17 de área total, 58.17 de área privativa, 187.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403671788
